effect_bundles_to_effects_junctions_tables	2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh2_main_payload_morale_versus_beastmen	wh_main_effect_force_unit_stat_morale_versus_beastmen	faction_to_force_own	10.0	start_turn_completed
wh2_main_payload_morale_versus_dark_elves	wh2_main_effect_force_unit_stat_morale_versus_dark_elves	faction_to_force_own	10.0	start_turn_completed
wh2_main_payload_morale_versus_high_elves	wh2_main_effect_force_unit_stat_morale_versus_high_elves	faction_to_force_own	10.0	start_turn_completed
wh2_main_payload_morale_versus_lizardmen	wh2_main_effect_force_unit_stat_morale_versus_lizardmen	faction_to_force_own	10.0	start_turn_completed
wh2_main_payload_morale_versus_skaven	wh2_main_effect_force_unit_stat_morale_versus_skaven	faction_to_force_own	10.0	start_turn_completed
wh2_main_payload_morale_versus_wood_elves	wh2_main_effect_force_unit_stat_morale_versus_wood_elves	faction_to_force_own	10.0	start_turn_completed
wh2_main_payload_public_order_negative_all_provinces_factionwide	wh_main_effect_public_order_events	faction_to_province_own_factionwide	-5.0	start_turn_completed
wh2_main_payload_public_order_negative_all_province	wh_main_effect_public_order_events	faction_to_province_own	-3.0	start_turn_completed
wh2_main_payload_public_order_positive_all_provinces_factionwide	wh_main_effect_public_order_events	faction_to_province_own_factionwide	5.0	start_turn_completed
wh2_main_payload_public_order_positive_all_province	wh_main_effect_public_order_events	faction_to_province_own	3.0	start_turn_completed
wh2_main_payload_treasure_hunt_barracks_2_a	wh_main_effect_force_unit_stat_melee_attack	faction_to_force_own	10.0	start_turn_completed
wh2_main_payload_treasure_hunt_barracks_2_b	wh_main_effect_force_unit_stat_melee_attack	faction_to_force_own	-10.0	start_turn_completed
wh2_main_payload_treasure_hunt_barracks_3_b	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	-25.0	start_turn_completed
wh2_main_payload_treasure_hunt_black_dragons_nest_3_b	wh_main_effect_force_army_battle_armour_all	force_to_force_own	-10.0	start_turn_completed
wh2_main_payload_treasure_hunt_dwarfen_vaults_2_a	wh_main_effect_public_order_events	faction_to_province_own	3.0	start_turn_completed
wh2_main_payload_treasure_hunt_dwarfen_vaults_2_b	wh_main_effect_military_force_winds_of_magic_depletion_mod_events	force_to_force_own	-20.0	start_turn_completed
wh2_main_payload_treasure_hunt_dwarfen_vaults_3_b	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	-10.0	start_turn_completed
wh2_main_payload_treasure_hunt_dwarfen_vaults_4_a	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	25.0	start_turn_completed
wh2_main_payload_treasure_hunt_flooded_armoury_3_a	wh_main_effect_force_army_battle_armour_all	force_to_force_own	10.0	start_turn_completed
wh2_main_payload_treasure_hunt_flooded_armoury_4_a	wh_main_effect_force_army_battle_armour_all	force_to_force_own	15.0	start_turn_completed
wh2_main_payload_treasure_hunt_halls_of_the_lizardmen_3_b	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	-10.0	start_turn_completed
wh2_main_payload_treasure_hunt_hidden_chaos_shrine_2_a	wh_main_effect_public_order_events	faction_to_province_own	5.0	start_turn_completed
wh2_main_payload_treasure_hunt_hidden_chaos_shrine_2_a	wh_main_effect_religion_conversion_untainted_events	faction_to_province_own	3.0	start_turn_completed
wh2_main_payload_treasure_hunt_hidden_chaos_shrine_2_b	wh_main_effect_public_order_events	faction_to_province_own	3.0	start_turn_completed
wh2_main_payload_treasure_hunt_hidden_chaos_shrine_3_b	wh_main_effect_religion_conversion_chaos_bad	force_to_general_own	5.0	start_turn_completed
wh2_main_payload_treasure_hunt_hidden_chaos_shrine_4_b	wh_main_effect_religion_conversion_chaos_events_bad	faction_to_province_own	3.0	start_turn_completed
wh2_main_payload_treasure_hunt_picked_clean_3_b	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	-25.0	start_turn_completed
wh2_main_payload_treasure_hunt_rebel_army_2_a	wh_main_effect_force_unit_stat_melee_attack	force_to_force_own	10.0	start_turn_completed
wh2_main_payload_treasure_hunt_rebel_army_3_a	wh_main_effect_public_order_events	faction_to_province_own	3.0	start_turn_completed
wh2_main_payload_treasure_hunt_rebel_army_4_a	wh_main_effect_force_unit_stat_melee_attack	force_to_force_own	10.0	start_turn_completed
wh2_main_payload_treasure_hunt_rebel_army_4_b	wh_main_effect_public_order_events	faction_to_province_own	-10.0	start_turn_completed
wh2_main_payload_treasure_hunt_she_daemon_lair_2_a	wh_main_effect_force_all_campaign_replenishment_rate	force_to_force_own	25.0	start_turn_completed
wh2_main_payload_treasure_hunt_she_daemon_lair_2_a	wh_main_effect_religion_conversion_chaos_bad	force_to_general_own	5.0	start_turn_completed
wh2_main_payload_treasure_hunt_she_daemon_lair_3_a	wh_main_effect_religion_conversion_untainted_events	faction_to_province_own	3.0	start_turn_completed
wh2_main_payload_treasure_hunt_she_daemon_lair_3_b	wh_main_effect_religion_conversion_chaos_bad	force_to_general_own	5.0	start_turn_completed
wh2_main_payload_treasure_hunt_she_daemon_lair_4_b	wh_main_effect_religion_conversion_chaos_bad	force_to_general_own	5.0	start_turn_completed
wh2_main_payload_treasure_hunt_shrine_to_nagash_2_a_horde	wh_main_effect_force_unit_stat_morale_versus_vampire_counts	force_to_force_own	10.0	start_turn_completed
wh2_main_payload_treasure_hunt_shrine_to_nagash_2_a	wh_main_effect_religion_conversion_untainted_events	faction_to_province_own	3.0	start_turn_completed
wh2_main_payload_treasure_hunt_shrine_to_nagash_2_b	wh_main_effect_religion_conversion_undeath_events_bad	faction_to_province_own	2.0	start_turn_completed
wh2_main_payload_treasure_hunt_shrine_to_nagash_3_a_horde	wh_main_effect_force_unit_stat_morale_versus_vampire_counts	force_to_force_own	10.0	start_turn_completed
wh2_main_payload_treasure_hunt_shrine_to_nagash_3_a	wh_main_effect_religion_conversion_untainted_events	faction_to_province_own	3.0	start_turn_completed
wh2_main_payload_treasure_hunt_skaven_ambush_3_b	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	-25.0	start_turn_completed
wh2_main_payload_treasure_hunt_skaven_burrow_2_a	wh_main_effect_technology_research_points_mod	faction_to_faction_own_unseen	25.0	start_turn_completed
wh2_main_payload_treasure_hunt_skaven_burrow_2_b	wh_main_effect_public_order_events	faction_to_province_own	-3.0	start_turn_completed
wh2_main_payload_treasure_hunt_skaven_burrow_4_a	wh_main_effect_building_construction_cost_mod	faction_to_region_own_unseen	-10.0	start_turn_completed
wh2_main_payload_treasure_hunt_skaven_burrow_4_b	wh_main_effect_public_order_events	faction_to_province_own	-3.0	start_turn_completed
wh2_main_payload_treasure_hunt_slaanesh_fungi_2_a	wh_main_effect_character_stat_mod_charge_add	force_to_force_own	20.0	start_turn_completed
wh2_main_payload_treasure_hunt_slaanesh_fungi_2_a	wh_main_effect_religion_conversion_chaos_bad	force_to_general_own	5.0	start_turn_completed
wh2_main_payload_treasure_hunt_slaanesh_fungi_3_a	wh_main_effect_religion_conversion_untainted_events	faction_to_province_own	3.0	start_turn_completed
wh2_main_payload_treasure_hunt_slaanesh_fungi_3_b	wh_main_effect_religion_conversion_chaos_bad	force_to_general_own	5.0	start_turn_completed
wh2_main_payload_treasure_hunt_spider_nest_3_b	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	-50.0	start_turn_completed
wh2_main_payload_treasure_hunt_spider_nest_3_b	wh_main_effect_force_unit_stat_melee_defence	force_to_force_own	-10.0	start_turn_completed
wh2_main_payload_treasure_hunt_the_tattered_library_2_a	wh_main_effect_technology_research_points_mod	faction_to_faction_own_unseen	25.0	start_turn_completed
wh2_main_payload_treasure_hunt_the_tattered_library_3_a	wh_main_effect_force_unit_stat_morale	force_to_force_own	15.0	start_turn_completed
wh2_main_payload_treasure_hunt_the_underworld_sea_3_b	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	-25.0	start_turn_completed
wh2_main_payload_treasure_hunt_trapped_survivor_3_b	wh_main_effect_military_force_winds_of_magic_depletion_mod_events	faction_to_force_own	-20.0	start_turn_completed
wh2_main_payload_treasure_hunt_trapped_vault_1_b	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	-50.0	start_turn_completed
wh2_main_payload_treasure_hunt_trapped_vault_4_a	wh_main_effect_building_construction_cost_mod	faction_to_region_own_unseen	-15.0	start_turn_completed
wh2_main_payload_treasure_hunt_trapped_vault_4_b	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	-25.0	start_turn_completed
wh2_main_payload_treasure_hunt_undead_3_a	wh_main_effect_force_unit_stat_morale	force_to_force_own	15.0	start_turn_completed
wh2_main_payload_treasure_hunt_undead_4_b	wh_main_effect_public_order_events	faction_to_province_own	-3.0	start_turn_completed
wh2_main_queek_karak_owned_false	wh_dlc06_effect_karak_eight_peaks_not_owned	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_queek_karak_owned_false	wh_main_effect_public_order_events	faction_to_province_own	-2.0	start_turn_completed
wh2_main_queek_karak_owned_true	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_unseen	1.0	start_turn_completed
wh2_main_queek_karak_owned_true	wh_dlc06_effect_karak_eight_peaks_owned	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_queek_karak_owned_true	wh_main_faction_xp_increase_generals	province_to_province_own_factionwide	2.0	start_turn_completed
wh2_main_queek_karak_owned_true	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_unseen	2.0	start_turn_completed
wh2_main_ritual_def_atharti	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_unseen	2.0	start_turn_completed
wh2_main_ritual_def_atharti	wh_main_effect_public_order_events	faction_to_province_own	8.0	start_turn_completed
wh2_main_ritual_def_hekarti	wh2_main_effect_agent_action_success_chance_wizard_def	faction_to_character_own_unseen	40.0	start_turn_completed
wh2_main_ritual_def_hekarti	wh2_main_effect_force_army_campaign_experience_def_sorceress_dummy	faction_to_faction_own_unseen	50.0	start_turn_completed
wh2_main_ritual_def_hekarti	wh2_main_effect_force_army_campaign_experience_def_sorceress_per_turn_dummy	faction_to_faction_own_unseen	200.0	start_turn_completed
wh2_main_ritual_def_hekarti	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own	30.0	start_turn_completed
wh2_main_ritual_def_khaine	wh2_main_effect_ability_army_enable_dark_conduit	faction_to_force_own	1.0	start_turn_completed
wh2_main_ritual_def_khaine	wh2_main_effect_slave_decline_modifier	faction_to_province_own_unseen	50.0	start_turn_completed
wh2_main_ritual_def_khaine	wh2_main_effect_slave_income_modifier	faction_to_province_own_unseen	15.0	start_turn_completed
wh2_main_ritual_def_khaine	wh_main_effect_force_all_campaign_captives	faction_to_force_own_unseen	25.0	start_turn_completed
wh2_main_ritual_def_khaine	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own_unseen	50.0	start_turn_completed
wh2_main_ritual_def_khaine	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own_unseen	20.0	start_turn_completed
wh2_main_ritual_hef_asuryan	wh2_main_effect_hef_influence_gain	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_main_ritual_hef_asuryan	wh_main_effect_building_construction_cost_mod	faction_to_region_own_unseen	-15.0	start_turn_completed
wh2_main_ritual_hef_asuryan	wh_main_effect_public_order_events	faction_to_province_own	4.0	start_turn_completed
wh2_main_ritual_hef_hoeth	wh2_main_effect_agent_action_success_chance_mage_loremaster	faction_to_character_own_unseen	40.0	start_turn_completed
wh2_main_ritual_hef_hoeth	wh2_main_effect_force_army_campaign_experience_hef_mage_loremaster_dummy	faction_to_faction_own_unseen	50.0	start_turn_completed
wh2_main_ritual_hef_hoeth	wh2_main_effect_force_army_campaign_experience_hef_mage_loremaster_per_turn_dummy	faction_to_faction_own_unseen	200.0	start_turn_completed
wh2_main_ritual_hef_hoeth	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own	30.0	start_turn_completed
wh2_main_ritual_hef_isha	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own_unseen	8.0	start_turn_completed
wh2_main_ritual_hef_isha	wh_main_effect_force_army_campaign_attrition_all_immunity	faction_to_force_own	1.0	start_turn_completed
wh2_main_ritual_hef_isha	wh_main_effect_religion_conversion_untainted_events	faction_to_province_own	10.0	start_turn_completed
wh2_main_ritual_hef_vaul	wh2_main_effect_ability_army_enable_vauls_hammer	faction_to_force_own	1.0	start_turn_completed
wh2_main_ritual_hef_vaul	wh2_main_effect_tech_armour_increase_hef_lions_phoenixg_swordm_dragonp	faction_to_force_own_unseen	5.0	start_turn_completed
wh2_main_ritual_hef_vaul	wh2_main_effect_tech_unit_xp_levels_hef_lions_phoenixg_swordm_dragonp	faction_to_force_own_unseen	2.0	start_turn_completed
wh2_main_ritual_hef_vaul	wh_main_effect_tech_recruitment_cost_reduction_hef_lions_swordm_phoenixg_dragonp	faction_to_force_own_unseen	-10.0	start_turn_completed
wh2_main_ritual_lzd_ferocity	wh_main_effect_agent_action_outcome_parent_army_xp_gain	faction_to_force_own	80.0	start_turn_completed
wh2_main_ritual_lzd_ferocity	wh_main_effect_force_all_campaign_experience_base_all	faction_to_force_own_unseen	2.0	start_turn_completed
wh2_main_ritual_lzd_ferocity	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own_unseen	25.0	start_turn_completed
wh2_main_ritual_lzd_ferocity	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_lzd_primeval_glory	wh2_main_effect_ability_army_enable_feral_cold_ones	faction_to_force_own	1.0	start_turn_completed
wh2_main_ritual_lzd_sotek	wh2_dlc12_lzd_melee_attack_skinks	faction_to_force_own	10.0	start_turn_completed
wh2_main_ritual_lzd_sotek	wh2_dlc12_lzd_missile_damage_increase_terradon_skinks	faction_to_force_own	20.0	start_turn_completed
wh2_main_ritual_lzd_sotek	wh2_main_effect_region_enable_hostile_territory_attrition	faction_to_region_own_unseen	1.0	start_turn_completed
wh2_main_ritual_lzd_sotek	wh2_main_effect_tech_melee_damage_increase_lzd_skinks	faction_to_force_own	15.0	start_turn_completed
wh2_main_ritual_lzd_sotek	wh_main_effect_force_army_campaign_ambush_attack_success_chance	faction_to_force_own_unseen	50.0	start_turn_completed
wh2_main_ritual_skv_ascendancy	wh2_main_pooled_resource_skaven_food_rite	faction_to_faction_own_unseen	3.0	start_turn_completed
wh2_main_ritual_skv_ascendancy	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own_unseen	-25.0	start_turn_completed
wh2_main_ritual_skv_ascendancy	wh_main_effect_province_growth_other	faction_to_province_own	40.0	start_turn_completed
wh2_main_ritual_skv_ascendancy	wh_main_effect_public_order_events	faction_to_province_own	2.0	start_turn_completed
wh2_main_ritual_skv_thirteen_eshin	wh2_main_effect_ability_army_enable_eshin_clanstone	faction_to_force_own	1.0	start_turn_completed
wh2_main_ritual_skv_thirteen_eshin	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	13.0	start_turn_completed
wh2_main_ritual_skv_thirteen_eshin	wh_main_effect_agent_action_success_chance	faction_to_character_own	13.0	start_turn_completed
wh2_main_ritual_skv_thirteen_eshin	wh_main_effect_agent_action_success_chance_enemy	faction_to_character_own	-13.0	start_turn_completed
wh2_main_ritual_skv_thirteen_mors	wh2_main_effect_ability_army_enable_mors_clanstone	faction_to_force_own	1.0	start_turn_completed
wh2_main_ritual_skv_thirteen_mors	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_unseen	2.0	start_turn_completed
wh2_main_ritual_skv_thirteen_mors	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	13.0	start_turn_completed
wh2_main_ritual_skv_thirteen_mors	wh_main_effect_agent_action_success_chance	faction_to_character_own	13.0	start_turn_completed
wh2_main_ritual_skv_thirteen_mors	wh_main_effect_agent_action_success_chance_enemy	faction_to_character_own	-13.0	start_turn_completed
wh2_main_ritual_skv_thirteen_moulder	wh2_main_effect_ability_army_enable_moulder_clanstone	faction_to_force_own	1.0	start_turn_completed
wh2_main_ritual_skv_thirteen_moulder	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_unseen	2.0	start_turn_completed
wh2_main_ritual_skv_thirteen_moulder	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	13.0	start_turn_completed
wh2_main_ritual_skv_thirteen_moulder	wh_main_effect_agent_action_success_chance	faction_to_character_own	13.0	start_turn_completed
wh2_main_ritual_skv_thirteen_moulder	wh_main_effect_agent_action_success_chance_enemy	faction_to_character_own	-13.0	start_turn_completed
wh2_main_ritual_skv_thirteen_pestilens	wh2_main_effect_ability_army_enable_pestilens_clanstone	faction_to_force_own	1.0	start_turn_completed
wh2_main_ritual_skv_thirteen_pestilens	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_unseen	2.0	start_turn_completed
wh2_main_ritual_skv_thirteen_pestilens	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	13.0	start_turn_completed
wh2_main_ritual_skv_thirteen_pestilens	wh_main_effect_agent_action_success_chance	faction_to_character_own	13.0	start_turn_completed
wh2_main_ritual_skv_thirteen_pestilens	wh_main_effect_agent_action_success_chance_enemy	faction_to_character_own	-13.0	start_turn_completed
wh2_main_ritual_skv_thirteen_skyre	wh2_main_effect_ability_army_enable_skyre_clanstone	faction_to_force_own	1.0	start_turn_completed
wh2_main_ritual_skv_thirteen_skyre	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_unseen	2.0	start_turn_completed
wh2_main_ritual_skv_thirteen_skyre	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	13.0	start_turn_completed
wh2_main_ritual_skv_thirteen_skyre	wh_main_effect_agent_action_success_chance	faction_to_character_own	13.0	start_turn_completed
wh2_main_ritual_skv_thirteen_skyre	wh_main_effect_agent_action_success_chance_enemy	faction_to_character_own	-13.0	start_turn_completed
wh2_main_ritual_vortex_1_def_start	wh_main_effect_blackark_growth_core	faction_to_force_own_unseen	4.0	start_turn_completed
wh2_main_ritual_vortex_1_def_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_1_def_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_1_def_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_1_def	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	10.0	start_turn_completed
wh2_main_ritual_vortex_1_def	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-15.0	start_turn_completed
wh2_main_ritual_vortex_1_def	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-15.0	start_turn_completed
wh2_main_ritual_vortex_1_def	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-15.0	start_turn_completed
wh2_main_ritual_vortex_1_hef_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_main_ritual_vortex_1_hef_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_1_hef_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_1_hef_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_1_hef_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_1_hef	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-15.0	start_turn_completed
wh2_main_ritual_vortex_1_hef	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	10.0	start_turn_completed
wh2_main_ritual_vortex_1_hef	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-15.0	start_turn_completed
wh2_main_ritual_vortex_1_hef	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-15.0	start_turn_completed
wh2_main_ritual_vortex_1_lzd_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_main_ritual_vortex_1_lzd_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_1_lzd_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_1_lzd_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_1_lzd_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_1_lzd	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-15.0	start_turn_completed
wh2_main_ritual_vortex_1_lzd	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-15.0	start_turn_completed
wh2_main_ritual_vortex_1_lzd	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	10.0	start_turn_completed
wh2_main_ritual_vortex_1_lzd	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-15.0	start_turn_completed
wh2_main_ritual_vortex_1_skv_start	wh2_main_pooled_resource_skaven_food_ritual	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_1_skv_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_main_ritual_vortex_1_skv_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_1_skv_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_1_skv_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_1_skv_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_1_skv	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-15.0	start_turn_completed
wh2_main_ritual_vortex_1_skv	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-15.0	start_turn_completed
wh2_main_ritual_vortex_1_skv	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-15.0	start_turn_completed
wh2_main_ritual_vortex_1_skv	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	10.0	start_turn_completed
wh2_main_ritual_vortex_2_def_start	wh_main_effect_blackark_growth_core	faction_to_force_own_unseen	4.0	start_turn_completed
wh2_main_ritual_vortex_2_def_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_2_def_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_2_def_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_2_def	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	25.0	start_turn_completed
wh2_main_ritual_vortex_2_def	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-40.0	start_turn_completed
wh2_main_ritual_vortex_2_def	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-40.0	start_turn_completed
wh2_main_ritual_vortex_2_def	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-40.0	start_turn_completed
wh2_main_ritual_vortex_2_hef_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_main_ritual_vortex_2_hef_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_2_hef_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_2_hef_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_2_hef_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_2_hef	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-40.0	start_turn_completed
wh2_main_ritual_vortex_2_hef	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	25.0	start_turn_completed
wh2_main_ritual_vortex_2_hef	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-40.0	start_turn_completed
wh2_main_ritual_vortex_2_hef	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-40.0	start_turn_completed
wh2_main_ritual_vortex_2_lzd_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_main_ritual_vortex_2_lzd_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_2_lzd_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_2_lzd_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_2_lzd_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_2_lzd	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-40.0	start_turn_completed
wh2_main_ritual_vortex_2_lzd	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-40.0	start_turn_completed
wh2_main_ritual_vortex_2_lzd	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	25.0	start_turn_completed
wh2_main_ritual_vortex_2_lzd	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-40.0	start_turn_completed
wh2_main_ritual_vortex_2_skv_start	wh2_main_pooled_resource_skaven_food_ritual	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_2_skv_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_main_ritual_vortex_2_skv_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_2_skv_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_2_skv_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_2_skv_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_2_skv	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-40.0	start_turn_completed
wh2_main_ritual_vortex_2_skv	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-40.0	start_turn_completed
wh2_main_ritual_vortex_2_skv	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-40.0	start_turn_completed
