cdir_events_incident_option_junctions_tables
2
id	unknown2	incident_key	option_key	value
26566	0	wh_dlc01_incident_chs_blood_sacrifice	GEN_TARGET_MILITARY_FORCE	
26571	0	wh_dlc01_incident_chs_blood_sacrifice	GEN_CND_HUMAN	
26581	0	wh_dlc01_incident_chs_blood_sacrifice	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
26586	0	wh_dlc01_incident_chs_blood_sacrifice	CND_ROUNDS_UNTIL_NEXT	20
26588	0	wh_dlc01_incident_chs_irresistible_force	GEN_TARGET_CHARACTER	
26592	0	wh_dlc01_incident_chs_irresistible_force	GEN_CND_HUMAN	
26596	0	wh_dlc01_incident_chs_irresistible_force	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
26605	0	wh_dlc01_incident_chs_irresistible_force	GEN_CND_CHARACTER_TYPE	wizard
26614	0	wh_dlc01_incident_chs_irresistible_force	CND_ROUNDS_UNTIL_NEXT	20
26621	0	wh_dlc01_incident_chs_irresistible_force	VAR_CHANCE	5
26627	0	wh_dlc01_incident_chs_irresistible_force	CND_HAS_AGENT	wizard
26630	0	wh_dlc01_incident_chs_the_dragon_ogres_awake	VAR_CHANCE	5
26635	0	wh_dlc01_incident_chs_the_dragon_ogres_awake	GEN_TARGET_NONE	
26636	0	wh_dlc01_incident_chs_the_dragon_ogres_awake	CND_FACTION	wh_main_chs_chaos
26643	0	wh_dlc01_incident_chs_the_dragon_ogres_awake	CND_ROUNDS_UNTIL_NEXT	20
26648	0	wh_dlc01_incident_chs_the_dragon_ogres_awake	CND_CAN_RECRUIT_UNIT	wh_dlc01_chs_mon_dragon_ogre
26650	0	wh_dlc01_incident_chs_rancid_visitations	GEN_TARGET_CHARACTER	
26666	0	wh_dlc01_incident_chs_rancid_visitations	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
26670	0	wh_dlc01_incident_chs_rancid_visitations	GEN_CND_OWNS	
26677	0	wh_dlc01_incident_chs_rancid_visitations	VAR_CHANCE	5
26679	0	wh_dlc01_incident_chs_rancid_visitations	CND_ROUNDS_UNTIL_NEXT	20
26687	0	wh_dlc01_incident_chs_your_rivals_plot	VAR_CHANCE	5
26693	0	wh_dlc01_incident_chs_your_rivals_plot	GEN_TARGET_NONE	
266931275	0	wh2_main_incident_hef_damage_building	GEN_CND_OWNS	
26694	0	wh_dlc01_incident_chs_your_rivals_plot	CND_FACTION	wh_main_chs_chaos
26704	0	wh_dlc01_incident_chs_your_rivals_plot	CND_ROUNDS_UNTIL_NEXT	20
26706	0	wh_main_incident_all_arcane_fulcrum	GEN_CND_HUMAN	
26710	0	wh_main_incident_all_arcane_fulcrum	CND_ROUNDS_UNTIL_NEXT	25
26715	0	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_1	VAR_CHANCE	100
26721	0	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_1	VAR_FOLLOWUP_CHANCE	100
26722	0	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_1	GEN_TARGET_NONE	
26725	0	wh_main_incident_vmp_peasant_revolt	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts
26734	0	wh_main_incident_vmp_lahmian_visit	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts
26740	0	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_2.3	GEN_TARGET_NONE	
26747	0	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_2.3	VAR_CHANCE	100
26757	0	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_2.3	VAR_FOLLOWUP_CHANCE	100
26765	0	wh_main_incident_emp_declare_heresy	CND_NOT_ENEMY_ARMY_IN_REGION	
26769	0	wh_main_incident_grn_night_of_da_bloody_long_stabbas	CND_NOT_ENEMY_ARMY_IN_REGION	
26773	0	wh_main_incident_grn_itz_kinda_magic	CND_NOT_ENEMY_ARMY_IN_REGION	
26779	0	wh_main_incident_emp_the_colleges_endorsement	CND_NOT_ENEMY_ARMY_IN_REGION	
26788	0	wh_main_incident_emp_favoured_of_the_cult	CND_NOT_ENEMY_ARMY_IN_REGION	
26791	0	wh_main_incident_emp_backing_of_the_military	CND_NOT_ENEMY_ARMY_IN_REGION	
26792	0	wh_main_incident_dwf_guild_inspector	CND_NOT_ENEMY_ARMY_IN_REGION	
26796	0	wh_main_incident_dwf_worker_of_the_runes	CND_NOT_ENEMY_ARMY_IN_REGION	
26806	0	wh_main_incident_dwf_rise_of_the_thane	CND_NOT_ENEMY_ARMY_IN_REGION	
26814	0	wh_main_incident_vmp_the_grave_harridans_come	CND_NOT_ENEMY_ARMY_IN_REGION	
26818	0	wh_main_incident_vmp_a_new_sire	CND_NOT_ENEMY_ARMY_IN_REGION	
26828	0	wh_main_incident_vmp_summon_the_barrow_lords	CND_NOT_ENEMY_ARMY_IN_REGION	
26829	0	wh_main_incident_vmp_call_to_dark_magic_users	CND_NOT_ENEMY_ARMY_IN_REGION	
26838	0	wh_main_incident_all_restless_spirits	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
26841	0	wh_main_incident_dwf_underway_upgraded	CND_MIN_TREASURY	3000
26846	0	wh_main_incident_emp_the_countess_denies_us	GEN_TARGET_FACTION	
26856	0	wh_main_incident_emp_the_countess_denies_us	GEN_CND_FACTION	wh_main_emp_wissenland
26861	0	wh_main_incident_emp_the_countess_denies_us	VAR_CHANCE	50
26868	0	wh_main_incident_emp_the_countess_denies_us	GEN_CND_DIPLOMACY_AVAILABLE	
26873	0	wh_main_incident_emp_the_countess_denies_us	GEN_CND_NEUTRAL	
26881	0	wh_main_incident_emp_the_countess_denies_us	CND_FIRST_ROUND	9
26891	0	wh_main_incident_emp_the_countess_denies_us	CND_UNIQUE	
26900	0	wh_main_incident_emp_bad_things_in_stirland	GEN_TARGET_FACTION	
26908	0	wh_main_incident_emp_bad_things_in_stirland	GEN_CND_FACTION	wh_main_emp_stirland
26917	0	wh_main_incident_emp_bad_things_in_stirland	VAR_CHANCE	50
26921	0	wh_main_incident_emp_bad_things_in_stirland	GEN_CND_DIPLOMACY_AVAILABLE	
26924	0	wh_main_incident_emp_bad_things_in_stirland	GEN_CND_NEUTRAL	
26934	0	wh_main_incident_emp_bad_things_in_stirland	CND_FIRST_ROUND	9
26940	0	wh_main_incident_emp_bad_things_in_stirland	CND_UNIQUE	
269425841	0	wh2_dlc09_tmb_incident_paychest_mercenaries	CND_FIRST_ROUND	10
26946	0	wh_main_incident_emp_todbringers_wrath	GEN_TARGET_FACTION	
26955	0	wh_main_incident_emp_todbringers_wrath	GEN_CND_FACTION	wh_main_emp_middenland
26962	0	wh_main_incident_emp_todbringers_wrath	VAR_CHANCE	50
26968	0	wh_main_incident_emp_todbringers_wrath	GEN_CND_DIPLOMACY_AVAILABLE	
26969	0	wh_main_incident_emp_todbringers_wrath	GEN_CND_NEUTRAL	
26975	0	wh_main_incident_emp_todbringers_wrath	CND_FIRST_ROUND	9
26981	0	wh_main_incident_emp_todbringers_wrath	CND_UNIQUE	
26990	0	wh_main_incident_emp_ostermark_rebels	GEN_TARGET_FACTION	
26999	0	wh_main_incident_emp_ostermark_rebels	GEN_CND_FACTION	wh_main_emp_ostermark
27001	0	wh_main_incident_emp_ostermark_rebels	VAR_CHANCE	50
27006	0	wh_main_incident_emp_ostermark_rebels	GEN_CND_DIPLOMACY_AVAILABLE	
27008	0	wh_main_incident_emp_ostermark_rebels	GEN_CND_NEUTRAL	
27018	0	wh_main_incident_emp_ostermark_rebels	CND_FIRST_ROUND	9
270222492	0	wh2_main_incident_all_agent_action_chance_up	VAR_CHANCE	5
27024	0	wh_main_incident_emp_ostermark_rebels	CND_UNIQUE	
27033	0	wh_main_incident_emp_the_hochland_long_war_hochland	GEN_TARGET_FACTION	
27040	0	wh_main_incident_emp_the_hochland_long_war_hochland	GEN_CND_FACTION	wh_main_emp_hochland
27049	0	wh_main_incident_emp_the_hochland_long_war_hochland	VAR_CHANCE	50
27059	0	wh_main_incident_emp_the_hochland_long_war_hochland	GEN_CND_DIPLOMACY_AVAILABLE	
27066	0	wh_main_incident_emp_the_hochland_long_war_hochland	GEN_CND_NEUTRAL	
27074	0	wh_main_incident_emp_the_hochland_long_war_hochland	CND_FIRST_ROUND	9
27081	0	wh_main_incident_emp_the_hochland_long_war_hochland	CND_UNIQUE	
27084	0	wh_main_incident_emp_the_withering_of_taal	GEN_TARGET_FACTION	
27094	0	wh_main_incident_emp_the_withering_of_taal	GEN_CND_FACTION	wh_main_emp_talabecland
27097	0	wh_main_incident_emp_the_withering_of_taal	VAR_CHANCE	50
27107	0	wh_main_incident_emp_the_withering_of_taal	GEN_CND_DIPLOMACY_AVAILABLE	
27108	0	wh_main_incident_emp_the_withering_of_taal	GEN_CND_NEUTRAL	
27116	0	wh_main_incident_emp_the_withering_of_taal	CND_FIRST_ROUND	9
27126	0	wh_main_incident_emp_the_withering_of_taal	CND_UNIQUE	
27136	0	wh_main_incident_emp_a_diplomatic_incident	GEN_TARGET_FACTION	
27140	0	wh_main_incident_emp_a_diplomatic_incident	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
27149	0	wh_main_incident_emp_a_diplomatic_incident	VAR_CHANCE	5
27152	0	wh_main_incident_emp_a_diplomatic_incident	GEN_CND_DIPLOMACY_AVAILABLE	
27153	0	wh_main_incident_emp_a_diplomatic_incident	GEN_CND_NEUTRAL	
27155	0	wh_main_incident_emp_a_diplomatic_incident	CND_FIRST_ROUND	9
27160	0	wh_main_incident_emp_a_diplomatic_incident	CND_ROUNDS_UNTIL_NEXT	25
27165	0	wh_main_incident_emp_franz-hater	GEN_TARGET_FACTION	
27171	0	wh_main_incident_emp_franz-hater	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
27180	0	wh_main_incident_emp_franz-hater	VAR_CHANCE	5
27183	0	wh_main_incident_emp_franz-hater	GEN_CND_DIPLOMACY_AVAILABLE	
27190	0	wh_main_incident_emp_franz-hater	GEN_CND_NEUTRAL	
27194	0	wh_main_incident_emp_franz-hater	CND_FIRST_ROUND	9
27199	0	wh_main_incident_emp_franz-hater	CND_ROUNDS_UNTIL_NEXT	25
27209	0	wh_main_incident_emp_the_forgotten_speech	GEN_TARGET_FACTION	
27213	0	wh_main_incident_emp_the_forgotten_speech	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
27223	0	wh_main_incident_emp_the_forgotten_speech	VAR_CHANCE	5
27230	0	wh_main_incident_emp_the_forgotten_speech	GEN_CND_DIPLOMACY_AVAILABLE	
27236	0	wh_main_incident_emp_the_forgotten_speech	GEN_CND_NEUTRAL	
27243	0	wh_main_incident_emp_the_forgotten_speech	CND_FIRST_ROUND	9
27252	0	wh_main_incident_emp_the_forgotten_speech	CND_ROUNDS_UNTIL_NEXT	25
27270	0	wh_main_incident_emp_the_hochland_long_war_hochland	CND_ALLIED_WITH	wh_main_emp_ostland
27278	0	wh_main_incident_emp_the_hochland_long_war_ostland	GEN_TARGET_FACTION	
27279	0	wh_main_incident_emp_the_hochland_long_war_ostland	GEN_CND_FACTION	wh_main_emp_ostland
27280	0	wh_main_incident_emp_the_hochland_long_war_ostland	VAR_CHANCE	50
27290	0	wh_main_incident_emp_the_hochland_long_war_ostland	GEN_CND_DIPLOMACY_AVAILABLE	
27298	0	wh_main_incident_emp_the_hochland_long_war_ostland	GEN_CND_NEUTRAL	
27304	0	wh_main_incident_emp_the_hochland_long_war_ostland	CND_FIRST_ROUND	9
27313	0	wh_main_incident_emp_the_hochland_long_war_ostland	CND_UNIQUE	
27322	0	wh_main_incident_emp_the_hochland_long_war_ostland	CND_ALLIED_WITH	wh_main_emp_hochland
27334	0	wh_main_incident_dwf_a_wrong_put_right	CND_ROUNDS_UNTIL_NEXT	5
27338	0	wh_main_incident_emp_a_diplomatic_incident	CND_CULTURE	wh_main_emp_empire
27342	0	wh_main_incident_emp_bad_things_in_stirland	CND_CULTURE	wh_main_emp_empire
27351	0	wh_main_incident_emp_franz-hater	CND_CULTURE	wh_main_emp_empire
27354	0	wh_main_incident_emp_ostermark_rebels	CND_CULTURE	wh_main_emp_empire
27358	0	wh_main_incident_emp_the_countess_denies_us	CND_CULTURE	wh_main_emp_empire
27359	0	wh_main_incident_emp_the_forgotten_speech	CND_CULTURE	wh_main_emp_empire
27367	0	wh_main_incident_emp_the_hochland_long_war_hochland	CND_CULTURE	wh_main_emp_empire
27373	0	wh_main_incident_emp_the_hochland_long_war_ostland	CND_CULTURE	wh_main_emp_empire
27383	0	wh_main_incident_emp_the_withering_of_taal	CND_CULTURE	wh_main_emp_empire
27385	0	wh_main_incident_emp_todbringers_wrath	CND_CULTURE	wh_main_emp_empire
27397	0	wh_main_incident_grn_over-gyrating_shaman	CND_HAS_AGENT	wizard
27398	0	wh_main_incident_emp_declare_heresy	CND_FIRST_ROUND	5
27401	0	wh_main_incident_grn_night_of_da_bloody_long_stabbas	CND_FIRST_ROUND	5
27409	0	wh_main_incident_grn_itz_kinda_magic	CND_FIRST_ROUND	5
27410	0	wh_main_incident_emp_the_colleges_endorsement	CND_FIRST_ROUND	5
27412	0	wh_main_incident_emp_favoured_of_the_cult	CND_FIRST_ROUND	5
27422	0	wh_main_incident_emp_backing_of_the_military	CND_FIRST_ROUND	5
27429	0	wh_main_incident_dwf_guild_inspector	CND_FIRST_ROUND	5
27438	0	wh_main_incident_dwf_worker_of_the_runes	CND_FIRST_ROUND	5
27445	0	wh_main_incident_dwf_rise_of_the_thane	CND_FIRST_ROUND	5
27447	0	wh_main_incident_vmp_call_to_dark_magic_users	CND_FIRST_ROUND	5
27457	0	wh_main_incident_vmp_a_new_sire	CND_FIRST_ROUND	5
27461	0	wh_main_incident_vmp_the_grave_harridans_come	CND_FIRST_ROUND	5
27470	0	wh_main_incident_vmp_summon_the_barrow_lords	CND_FIRST_ROUND	5
27480	0	wh_dlc01_incident_chs_exalted	CND_FIRST_ROUND	5
27484	0	wh_main_incident_all_honour_thy_neighbours	CND_CULTURE	wh_main_emp_empire
27488	0	wh_dlc01_incident_chs_blessings_of_the_maggoth_lords	CND_FIRST_ROUND	5
27496	0	wh_dlc01_incident_chs_blood_sacrifice	CND_FIRST_ROUND	5
27502	0	wh_dlc01_incident_chs_chaos_cult_discovered	CND_FIRST_ROUND	5
27505	0	wh_dlc01_incident_chs_eye_of_the_gods	CND_FIRST_ROUND	5
27513	0	wh_dlc01_incident_chs_eye_of_the_gods_bad	CND_FIRST_ROUND	5
27521	0	wh_dlc01_incident_chs_honour_of_khorne	CND_FIRST_ROUND	5
27528	0	wh_dlc01_incident_chs_intertribal_warfare	CND_FIRST_ROUND	5
27538	0	wh_dlc01_incident_chs_irresistible_force	CND_FIRST_ROUND	5
27542	0	wh_dlc01_incident_chs_magic_is_chaos	CND_FIRST_ROUND	5
27545	0	wh_dlc01_incident_chs_myriad_gifts_of_mutation	CND_FIRST_ROUND	5
27555	0	wh_dlc01_incident_chs_northern_crusade	CND_FIRST_ROUND	5
27557	0	wh_dlc01_incident_chs_pleasure_palace_of_slaanesh	CND_FIRST_ROUND	5
27563	0	wh_dlc01_incident_chs_rancid_visitations	CND_FIRST_ROUND	5
27571	0	wh_dlc01_incident_chs_temple_of_skulls	CND_FIRST_ROUND	5
27573	0	wh_dlc01_incident_chs_the_boon_of_tzeentch	CND_FIRST_ROUND	5
27582	0	wh_dlc01_incident_chs_the_dragon_ogres_awake	CND_FIRST_ROUND	5
27589	0	wh_dlc01_incident_chs_the_spawn_tide	CND_FIRST_ROUND	5
27598	0	wh_dlc01_incident_chs_vorpal_hurricane_of_chaos	CND_FIRST_ROUND	5
27600	0	wh_dlc01_incident_chs_your_rivals_plot	CND_FIRST_ROUND	5
27603	0	wh_main_incident_all_abandoned_settlement	CND_FIRST_ROUND	5
27610	0	wh_main_incident_all_arcane_fulcrum	CND_FIRST_ROUND	5
27618	0	wh_main_incident_all_beastmen_raids	CND_FIRST_ROUND	5
27624	0	wh_main_incident_all_blizzard	CND_FIRST_ROUND	5
27627	0	wh_main_incident_all_brigands	CND_FIRST_ROUND	5
27631	0	wh_main_incident_all_cataclysm_spell	CND_FIRST_ROUND	5
27632	0	wh_main_incident_all_chimera_frenzy	CND_FIRST_ROUND	5
27634	0	wh_main_incident_all_drought	CND_FIRST_ROUND	5
27639	0	wh_main_incident_all_drought_continues	CND_FIRST_ROUND	5
27642	0	wh_main_incident_all_earthquake	CND_FIRST_ROUND	5
27646	0	wh_main_incident_all_exodus	CND_FIRST_ROUND	5
27650	0	wh_main_incident_all_face_of_the_dark_moon	CND_FIRST_ROUND	5
27660	0	wh_main_incident_all_famine	CND_FIRST_ROUND	5
27668	0	wh_main_incident_all_festag	CND_FIRST_ROUND	5
27674	0	wh_main_incident_all_fire	CND_FIRST_ROUND	5
27675	0	wh_main_incident_all_flooding	CND_FIRST_ROUND	5
27677	0	wh_main_incident_all_godly_wrath	CND_FIRST_ROUND	5
27683	0	wh_main_incident_all_honour_thy_neighbours	CND_FIRST_ROUND	5
27692	0	wh_main_incident_all_let_the_games_begin	CND_FIRST_ROUND	5
27694	0	wh_main_incident_all_lost	CND_FIRST_ROUND	5
27701	0	wh_main_incident_all_nurgles_rot	CND_FIRST_ROUND	5
27706	0	wh_main_incident_all_piracy	CND_FIRST_ROUND	5
27715	0	wh_main_incident_all_recruiting_shortage	CND_FIRST_ROUND	5
27721	0	wh_main_incident_all_recruiting_surplus	CND_FIRST_ROUND	5
27726	0	wh_main_incident_all_refugees	CND_FIRST_ROUND	5
27732	0	wh_main_incident_all_restless_spirits	CND_FIRST_ROUND	5
27738	0	wh_main_incident_all_slaver_raids	CND_FIRST_ROUND	5
27739	0	wh_main_incident_all_storm_of_magic	CND_FIRST_ROUND	5
277471665	0	wh2_dlc10_monster_hunt_8_stage_2	VAR_CHANCE	100
27748	0	wh_main_incident_all_thawing_relations	CND_FIRST_ROUND	5
27750	0	wh_main_incident_all_the_glower_of_morrslieb	CND_FIRST_ROUND	5
27758	0	wh_main_incident_all_volcanic_eruption	CND_FIRST_ROUND	5
27762	0	wh_main_incident_all_wandering_monster	CND_FIRST_ROUND	5
27766	0	wh_main_incident_all_warpstone_showers	CND_FIRST_ROUND	5
27776	0	wh_main_incident_dwf_a_map_of_karak_zorn	CND_FIRST_ROUND	5
27783	0	wh_main_incident_dwf_a_reckoner_comes	CND_FIRST_ROUND	5
27790	0	wh_main_incident_dwf_a_wrong_put_right	CND_FIRST_ROUND	5
27794	0	wh_main_incident_dwf_brewery_runs_dry	CND_FIRST_ROUND	5
27800	0	wh_main_incident_dwf_clan_honour	CND_FIRST_ROUND	5
27803	0	wh_main_incident_dwf_clan_trouble	CND_FIRST_ROUND	5
27810	0	wh_main_incident_dwf_clanless_dwarfs	CND_FIRST_ROUND	5
27812	0	wh_main_incident_dwf_drakk_attack	CND_FIRST_ROUND	5
27822	0	wh_main_incident_dwf_dwarf_maidens_emigrate	CND_FIRST_ROUND	5
27824	0	wh_main_incident_dwf_gromril_seam	CND_FIRST_ROUND	5
27834	0	wh_main_incident_dwf_guild_support	CND_FIRST_ROUND	5
27838	0	wh_main_incident_dwf_lost_halls_reclaimed	CND_FIRST_ROUND	5
27840	0	wh_main_incident_dwf_seal_the_hold	CND_FIRST_ROUND	5
27850	0	wh_main_incident_dwf_sky_saboteur	CND_FIRST_ROUND	5
27851	0	wh_main_incident_dwf_slayer_pilgrimage	CND_FIRST_ROUND	5
27855	0	wh_main_incident_dwf_something_in_the_deeps	CND_FIRST_ROUND	5
27857	0	wh_main_incident_dwf_thaggoraki_incursion	CND_FIRST_ROUND	5
27863	0	wh_main_incident_dwf_the_slayer_oath	CND_FIRST_ROUND	5
27871	0	wh_main_incident_dwf_underway_upgraded	CND_FIRST_ROUND	5
27877	0	wh_main_incident_dwf_workshop_explosion	CND_FIRST_ROUND	5
27882	0	wh_main_incident_emp_behold_the_twin-tailed_comet	CND_FIRST_ROUND	5
27883	0	wh_main_incident_emp_beware_the_twin-tailed_comet	CND_FIRST_ROUND	5
27889	0	wh_main_incident_emp_black_powder_store_explodes	CND_FIRST_ROUND	5
27898	0	wh_main_incident_emp_elector_sues_for_peace	CND_FIRST_ROUND	5
27900	0	wh_main_incident_emp_famine_in_the_moot	CND_FIRST_ROUND	5
27902	0	wh_main_incident_emp_geheimnisnacht	CND_FIRST_ROUND	5
27906	0	wh_main_incident_emp_noble_plot	CND_FIRST_ROUND	5
27908	0	wh_main_incident_emp_ogre_mercenaries	CND_FIRST_ROUND	5
27912	0	wh_main_incident_emp_peasants_revolt	CND_FIRST_ROUND	5
27920	0	wh_main_incident_emp_rogue_necromancer_revealed	CND_FIRST_ROUND	5
27930	0	wh_main_incident_emp_something_from_the_sewers	CND_FIRST_ROUND	5
27935	0	wh_main_incident_emp_the_bray-herds_come	CND_FIRST_ROUND	5
27940	0	wh_main_incident_emp_the_burgomeisters_demands	CND_FIRST_ROUND	5
27950	0	wh_main_incident_emp_threaten_to_secede	CND_FIRST_ROUND	5
27955	0	wh_main_incident_emp_tide_of_flagellants	CND_FIRST_ROUND	5
27955700	0	wh2_main_incident_skv_agent_engineer	VAR_CHANCE	50
27957	0	wh_main_incident_emp_tzeentchian_cult	CND_FIRST_ROUND	5
27958	0	wh_main_incident_grn_da_bad_moon	CND_FIRST_ROUND	5
27967	0	wh_main_incident_grn_da_bosses_are_not_appy	CND_FIRST_ROUND	5
27974	0	wh_main_incident_grn_da_great_green_prophet	CND_FIRST_ROUND	5
27984	0	wh_main_incident_grn_da_great_green_prophet_bad	CND_FIRST_ROUND	5
27985	0	wh_main_incident_grn_dung_pile_explosion	CND_FIRST_ROUND	5
27986	0	wh_main_incident_grn_dwarf_expeditionary_throng	CND_FIRST_ROUND	5
27991	0	wh_main_incident_grn_glowing_idol	CND_FIRST_ROUND	5
28001	0	wh_main_incident_grn_gobbo_riots	CND_FIRST_ROUND	5
28005	0	wh_main_incident_grn_gorks_zoggin_foot	CND_FIRST_ROUND	5
28010	0	wh_main_incident_grn_mad_cap_mushroom_shortage	CND_FIRST_ROUND	5
28015	0	wh_main_incident_grn_over-gyrating_shaman	CND_FIRST_ROUND	5
28025	0	wh_main_incident_grn_sneaky_gobbos	CND_FIRST_ROUND	5
28035	0	wh_main_incident_grn_snotlings_underfoot	CND_FIRST_ROUND	5
28039	0	wh_main_incident_grn_spider_boom	CND_FIRST_ROUND	5
28042	0	wh_main_incident_grn_squig_rampage	CND_FIRST_ROUND	5
28052	0	wh_main_incident_grn_the_hobgobbla_khan	CND_FIRST_ROUND	5
28057	0	wh_main_incident_grn_troll_migration	CND_FIRST_ROUND	5
28060	0	wh_main_incident_vmp_ambitious_necromancer	CND_FIRST_ROUND	5
28069	0	wh_main_incident_vmp_blood_dragons	CND_FIRST_ROUND	5
28073	0	wh_main_incident_vmp_bring_forth_the_dead	CND_FIRST_ROUND	5
28083	0	wh_main_incident_vmp_count_noctilus	CND_FIRST_ROUND	5
28092	0	wh_main_incident_vmp_curse_of_morr	CND_FIRST_ROUND	5
28095	0	wh_main_incident_vmp_dark_nexus	CND_FIRST_ROUND	5
28101	0	wh_main_incident_vmp_dire_wolf_packs	CND_FIRST_ROUND	5
28102	0	wh_main_incident_vmp_eternal_night	CND_FIRST_ROUND	5
28112	0	wh_main_incident_vmp_family_strife	CND_FIRST_ROUND	5
28120	0	wh_main_incident_vmp_fresh_corpses	CND_FIRST_ROUND	5
28125	0	wh_main_incident_vmp_grave_rot	CND_FIRST_ROUND	5
28128	0	wh_main_incident_vmp_hexensnacht	CND_FIRST_ROUND	5
28130	0	wh_main_incident_vmp_influence_of_nagash	CND_FIRST_ROUND	5
28136	0	wh_main_incident_vmp_lahmian_visit	CND_FIRST_ROUND	5
28137	0	wh_main_incident_vmp_missing_tome	CND_FIRST_ROUND	5
28139	0	wh_main_incident_vmp_peasant_revolt	CND_FIRST_ROUND	5
28141	0	wh_main_incident_vmp_strigoi_ghoul_swarm	CND_FIRST_ROUND	5
28146	0	wh_main_incident_vmp_the_meddling_of_wizards	CND_FIRST_ROUND	5
28155	0	wh_main_incident_vmp_whispers_of_vlad	CND_FIRST_ROUND	5
28162	0	wh_main_incident_vmp_witch_hunter_incursion	CND_FIRST_ROUND	5
28168	0	wh_main_incident_all_honour_thy_neighbours	CND_CULTURE	wh_main_dwf_dwarfs
28176	0	wh_main_incident_all_honour_thy_neighbours	CND_CULTURE	wh_main_vmp_vampire_counts
28186	0	wh_main_incident_vmp_the_meddling_of_wizards	CND_AT_WAR_SUBCULTURE	wh_main_sc_emp_empire
28190	0	wh_main_incident_vmp_the_meddling_of_wizards	CND_ENEMY_ARMY_IN_REGION	
28197	0	wh_main_incident_all_thawing_relations	CND_CULTURE	wh_main_emp_empire
28204	0	wh_main_incident_all_thawing_relations	CND_CULTURE	wh_main_dwf_dwarfs
28205	0	wh_main_incident_all_thawing_relations	CND_CULTURE	wh_main_grn_greenskins
28211	0	wh_main_incident_all_thawing_relations	CND_CULTURE	wh_main_vmp_vampire_counts
28218	0	wh_dlc03_incident_bst_a_ritual_challenge	VAR_CHANCE	5
28223	0	wh_dlc03_incident_bst_a_ritual_challenge	GEN_TARGET_NONE	
28226	0	wh_dlc01_incident_chs_magic_is_chaos	CND_NOT_HAS_AGENT	wizard
28232	0	wh_dlc03_incident_bst_a_ritual_challenge	CND_ROUNDS_UNTIL_NEXT	20
282371395	0	wh2_main_incident_lzd_agent_wizard	VAR_CHANCE	50
28242	0	wh_dlc03_incident_bst_a_ritual_challenge	CND_FIRST_ROUND	5
28247	0	wh_dlc03_incident_bst_a_stone_of_the_past	VAR_CHANCE	5
28250	0	wh_dlc03_incident_bst_a_stone_of_the_past	GEN_TARGET_MILITARY_FORCE	
28259	0	wh_dlc03_incident_bst_a_stone_of_the_past	GEN_CND_OWNS	
28263	0	wh_dlc03_incident_bst_a_stone_of_the_past	CND_CULTURE	wh_dlc03_beastmen
28270	0	wh_dlc03_incident_bst_a_stone_of_the_past	CND_ROUNDS_UNTIL_NEXT	20
28280	0	wh_dlc03_incident_bst_a_stone_of_the_past	CND_FIRST_ROUND	5
28287	0	wh_dlc03_incident_bst_favoured_by_khorne	VAR_CHANCE	5
28291	0	wh_dlc03_incident_bst_favoured_by_khorne	GEN_TARGET_MILITARY_FORCE	
28297	0	wh_dlc03_incident_bst_favoured_by_khorne	GEN_CND_HUMAN	
28310	0	wh_dlc03_incident_bst_favoured_by_khorne	CND_ROUNDS_UNTIL_NEXT	20
28320	0	wh_dlc03_incident_bst_favoured_by_khorne	CND_FIRST_ROUND	5
283677606	0	wh2_main_incident_all_morale_up	VAR_CHANCE	5
28414	0	wh_dlc03_incident_bst_skulls_for_the_skull_throne	VAR_CHANCE	5
28422	0	wh_dlc03_incident_bst_skulls_for_the_skull_throne	GEN_TARGET_NONE	
28429	0	wh_dlc03_incident_bst_skulls_for_the_skull_throne	CND_CULTURE	wh_dlc03_bst_beastmen
28430	0	wh_dlc03_incident_bst_skulls_for_the_skull_throne	CND_ROUNDS_UNTIL_NEXT	20
28431	0	wh_dlc03_incident_bst_skulls_for_the_skull_throne	CND_FIRST_ROUND	5
28556218	0	wh2_dlc10_sword_of_khaine_issued_AI	GEN_TARGET_NONE	
28565	0	wh_dlc03_incident_bst_mage_hunter	GEN_TARGET_CHARACTER	
28572	0	wh_dlc03_incident_bst_mage_hunter	GEN_CND_HUMAN	
28577	0	wh_dlc03_incident_bst_mage_hunter	GEN_CND_SUBCULTURE	wh_dlc03_sc_bst_beastmen
28583	0	wh_dlc03_incident_bst_mage_hunter	GEN_CND_CHARACTER_TYPE	wizard
28585	0	wh_dlc03_incident_bst_mage_hunter	CND_ROUNDS_UNTIL_NEXT	20
